producto,ciudad,fecha_venta,cantidad_vendida,precio_venta,descuento_pct,stock_disponible,margen_ganancia,promocion,dias_hasta_vencimiento,tiene_promocion,ratio_venta_stock,es_fin_semana,anio,mes,dia,dia_semana,trimestre,prediccion_demanda
Aceite Vegetal 1L,Barranquilla,2026-01-25,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Aceite Vegetal 1L,Barranquilla,2026-01-26,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Aceite Vegetal 1L,Barranquilla,2026-01-27,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Aceite Vegetal 1L,Barranquilla,2026-01-28,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Aceite Vegetal 1L,Barranquilla,2026-01-29,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Aceite Vegetal 1L,Barranquilla,2026-01-30,0,9763.576998050683,0.15653021442495127,9.072124756335283,18772.300795761454,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Papa kg,Bucaramanga,2026-01-01,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Papa kg,Bucaramanga,2026-01-02,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Papa kg,Bucaramanga,2026-01-03,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Papa kg,Bucaramanga,2026-01-04,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Papa kg,Bucaramanga,2026-01-05,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Papa kg,Bucaramanga,2026-01-06,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Papa kg,Bucaramanga,2026-01-07,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Papa kg,Bucaramanga,2026-01-08,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Papa kg,Bucaramanga,2026-01-09,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Papa kg,Bucaramanga,2026-01-10,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Papa kg,Bucaramanga,2026-01-11,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Papa kg,Bucaramanga,2026-01-12,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Papa kg,Bucaramanga,2026-01-13,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Papa kg,Bucaramanga,2026-01-14,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Papa kg,Bucaramanga,2026-01-15,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Papa kg,Bucaramanga,2026-01-16,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Papa kg,Bucaramanga,2026-01-17,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Papa kg,Bucaramanga,2026-01-18,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Papa kg,Bucaramanga,2026-01-19,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
Papa kg,Bucaramanga,2026-01-20,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,20,1,1,8.029629
Papa kg,Bucaramanga,2026-01-21,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,21,2,1,8.029629
Papa kg,Bucaramanga,2026-01-22,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,22,3,1,8.029629
Papa kg,Bucaramanga,2026-01-23,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,23,4,1,8.029629
Papa kg,Bucaramanga,2026-01-24,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,24,5,1,8.029629
Papa kg,Bucaramanga,2026-01-25,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,1,2026,1,25,6,1,8.029629
Papa kg,Bucaramanga,2026-01-26,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,26,0,1,8.029629
Papa kg,Bucaramanga,2026-01-27,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,27,1,1,8.029629
Papa kg,Bucaramanga,2026-01-28,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,28,2,1,8.029629
Papa kg,Bucaramanga,2026-01-29,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,29,3,1,8.029629
Papa kg,Bucaramanga,2026-01-30,0,2093.9014084507044,0.14406438631790747,8.927565392354126,4003.3253733373595,Sin promoción,30,0,0,0,2026,1,30,4,1,8.029629
Atún Lata,Cali,2026-01-01,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Atún Lata,Cali,2026-01-02,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Atún Lata,Cali,2026-01-03,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Atún Lata,Cali,2026-01-04,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Atún Lata,Cali,2026-01-05,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Atún Lata,Cali,2026-01-06,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Atún Lata,Cali,2026-01-07,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Atún Lata,Cali,2026-01-08,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Atún Lata,Cali,2026-01-09,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Atún Lata,Cali,2026-01-10,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Atún Lata,Cali,2026-01-11,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Atún Lata,Cali,2026-01-12,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Atún Lata,Cali,2026-01-13,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Atún Lata,Cali,2026-01-14,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Atún Lata,Cali,2026-01-15,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Atún Lata,Cali,2026-01-16,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Atún Lata,Cali,2026-01-17,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Atún Lata,Cali,2026-01-18,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Atún Lata,Cali,2026-01-19,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
Atún Lata,Cali,2026-01-20,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,20,1,1,8.029629
Atún Lata,Cali,2026-01-21,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,21,2,1,8.029629
Atún Lata,Cali,2026-01-22,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,22,3,1,8.029629
Atún Lata,Cali,2026-01-23,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,23,4,1,8.029629
Atún Lata,Cali,2026-01-24,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,24,5,1,8.029629
Atún Lata,Cali,2026-01-25,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,1,2026,1,25,6,1,8.029629
Atún Lata,Cali,2026-01-26,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,26,0,1,8.029629
Atún Lata,Cali,2026-01-27,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,27,1,1,8.029629
Atún Lata,Cali,2026-01-28,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,28,2,1,8.029629
Atún Lata,Cali,2026-01-29,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,29,3,1,8.029629
Atún Lata,Cali,2026-01-30,0,5026.128514056225,0.16787148594377513,8.937751004016064,9463.828059123172,Sin promoción,30,0,0,0,2026,1,30,4,1,8.029629
Galletas,Barranquilla,2026-01-01,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Galletas,Barranquilla,2026-01-02,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Galletas,Barranquilla,2026-01-03,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Galletas,Barranquilla,2026-01-04,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Galletas,Barranquilla,2026-01-05,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Galletas,Barranquilla,2026-01-06,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Galletas,Barranquilla,2026-01-07,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Galletas,Barranquilla,2026-01-08,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Galletas,Barranquilla,2026-01-09,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Galletas,Barranquilla,2026-01-10,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Galletas,Barranquilla,2026-01-11,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Galletas,Barranquilla,2026-01-12,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Galletas,Barranquilla,2026-01-13,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Galletas,Barranquilla,2026-01-14,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Galletas,Barranquilla,2026-01-15,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Galletas,Barranquilla,2026-01-16,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Galletas,Barranquilla,2026-01-17,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Galletas,Barranquilla,2026-01-18,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Galletas,Barranquilla,2026-01-19,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
Galletas,Barranquilla,2026-01-20,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,20,1,1,8.029629
Galletas,Barranquilla,2026-01-21,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,21,2,1,8.029629
Galletas,Barranquilla,2026-01-22,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,22,3,1,8.029629
Galletas,Barranquilla,2026-01-23,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,23,4,1,8.029629
Galletas,Barranquilla,2026-01-24,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,24,5,1,8.029629
Galletas,Barranquilla,2026-01-25,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,1,2026,1,25,6,1,8.029629
Galletas,Barranquilla,2026-01-26,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,26,0,1,8.029629
Galletas,Barranquilla,2026-01-27,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,27,1,1,8.029629
Galletas,Barranquilla,2026-01-28,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,28,2,1,8.029629
Galletas,Barranquilla,2026-01-29,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,29,3,1,8.029629
Galletas,Barranquilla,2026-01-30,0,3408.344,0.14320000000000002,8.878,6343.136997296471,Sin promoción,30,0,0,0,2026,1,30,4,1,8.029629
Papa kg,Barranquilla,2026-01-01,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,1,3,1,9.029482
Papa kg,Barranquilla,2026-01-02,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,2,4,1,9.029482
Papa kg,Barranquilla,2026-01-03,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,3,5,1,9.029482
Papa kg,Barranquilla,2026-01-04,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,4,6,1,9.029482
Papa kg,Barranquilla,2026-01-05,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,5,0,1,9.029482
Papa kg,Barranquilla,2026-01-06,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,6,1,1,9.029482
Papa kg,Barranquilla,2026-01-07,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,7,2,1,9.029482
Papa kg,Barranquilla,2026-01-08,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,8,3,1,9.029482
Papa kg,Barranquilla,2026-01-09,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,9,4,1,9.029482
Papa kg,Barranquilla,2026-01-10,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,10,5,1,9.029482
Papa kg,Barranquilla,2026-01-11,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,11,6,1,9.029482
Papa kg,Barranquilla,2026-01-12,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,12,0,1,9.029482
Papa kg,Barranquilla,2026-01-13,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,13,1,1,9.029482
Papa kg,Barranquilla,2026-01-14,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,14,2,1,9.029482
Papa kg,Barranquilla,2026-01-15,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,15,3,1,9.029482
Papa kg,Barranquilla,2026-01-16,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,16,4,1,9.029482
Papa kg,Barranquilla,2026-01-17,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,17,5,1,9.029482
Papa kg,Barranquilla,2026-01-18,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,18,6,1,9.029482
Papa kg,Barranquilla,2026-01-19,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,19,0,1,9.029482
Papa kg,Barranquilla,2026-01-20,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,20,1,1,9.029482
Papa kg,Barranquilla,2026-01-21,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,21,2,1,9.029482
Papa kg,Barranquilla,2026-01-22,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,22,3,1,9.029482
Papa kg,Barranquilla,2026-01-23,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,23,4,1,9.029482
Papa kg,Barranquilla,2026-01-24,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,24,5,1,9.029482
Papa kg,Barranquilla,2026-01-25,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,1,2026,1,25,6,1,9.029482
Papa kg,Barranquilla,2026-01-26,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,26,0,1,9.029482
Papa kg,Barranquilla,2026-01-27,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,27,1,1,9.029482
Papa kg,Barranquilla,2026-01-28,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,28,2,1,9.029482
Papa kg,Barranquilla,2026-01-29,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,29,3,1,9.029482
Papa kg,Barranquilla,2026-01-30,0,2082.640404040404,0.14969696969696972,9.195959595959597,4064.706534812639,Sin promoción,30,0,0,0,2026,1,30,4,1,9.029482
Atún Lata,Medellín,2026-01-01,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,1,3,1,8.029629
Atún Lata,Medellín,2026-01-02,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,2,4,1,8.029629
Atún Lata,Medellín,2026-01-03,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,3,5,1,8.029629
Atún Lata,Medellín,2026-01-04,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,4,6,1,8.029629
Atún Lata,Medellín,2026-01-05,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,5,0,1,8.029629
Atún Lata,Medellín,2026-01-06,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,6,1,1,8.029629
Atún Lata,Medellín,2026-01-07,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,7,2,1,8.029629
Atún Lata,Medellín,2026-01-08,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,8,3,1,8.029629
Atún Lata,Medellín,2026-01-09,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,9,4,1,8.029629
Atún Lata,Medellín,2026-01-10,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,10,5,1,8.029629
Atún Lata,Medellín,2026-01-11,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,11,6,1,8.029629
Atún Lata,Medellín,2026-01-12,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,12,0,1,8.029629
Atún Lata,Medellín,2026-01-13,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,13,1,1,8.029629
Atún Lata,Medellín,2026-01-14,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,14,2,1,8.029629
Atún Lata,Medellín,2026-01-15,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,15,3,1,8.029629
Atún Lata,Medellín,2026-01-16,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,16,4,1,8.029629
Atún Lata,Medellín,2026-01-17,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,17,5,1,8.029629
Atún Lata,Medellín,2026-01-18,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,18,6,1,8.029629
Atún Lata,Medellín,2026-01-19,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,19,0,1,8.029629
Atún Lata,Medellín,2026-01-20,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,20,1,1,8.029629
Atún Lata,Medellín,2026-01-21,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,21,2,1,8.029629
Atún Lata,Medellín,2026-01-22,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,22,3,1,8.029629
Atún Lata,Medellín,2026-01-23,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,23,4,1,8.029629
Atún Lata,Medellín,2026-01-24,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,24,5,1,8.029629
Atún Lata,Medellín,2026-01-25,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,1,2026,1,25,6,1,8.029629
Atún Lata,Medellín,2026-01-26,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,26,0,1,8.029629
Atún Lata,Medellín,2026-01-27,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,27,1,1,8.029629
Atún Lata,Medellín,2026-01-28,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,28,2,1,8.029629
Atún Lata,Medellín,2026-01-29,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,29,3,1,8.029629
Atún Lata,Medellín,2026-01-30,0,5030.524590163935,0.16475409836065574,8.956967213114755,9490.069023969647,Sin promoción,30,0,0,0,2026,1,30,4,1,8.029629
Carne Res kg,Bogotá,2026-01-01,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,0,2026,1,1,3,1,9.029482
Carne Res kg,Bogotá,2026-01-02,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,0,2026,1,2,4,1,9.029482
Carne Res kg,Bogotá,2026-01-03,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,1,2026,1,3,5,1,9.029482
Carne Res kg,Bogotá,2026-01-04,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,1,2026,1,4,6,1,9.029482
Carne Res kg,Bogotá,2026-01-05,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,0,2026,1,5,0,1,9.029482
Carne Res kg,Bogotá,2026-01-06,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,0,2026,1,6,1,1,9.029482
Carne Res kg,Bogotá,2026-01-07,0,20722.257510729614,0.1667381974248927,9.072961373390559,38926.89492809851,Sin promoción,30,0,0,0,2026,1,7,2,1,9.029482
